,Distr1,Distr2,Fact,lost_ratio_sales_dis,lost_ratio_sales_fac,lost_ratio_sales_ret,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_factory_MA_mean_relative,stock_retailer_MA_mean_relative,v1_DailyPurchase,v1_s_Q,v2_PeriodicallyPurchase,v2_s_S,v3_R_S,v3_Random,v4_Random
4,1.0,1.0,1.0,0.0001181966584405,1.4030477881496851e-14,7.98471664518224e-06,0.0008982453052307,0.0004208044842264,0.999983974169222,5.912005880194908e-06,0.0,0.0,0.0,0.0,0.0,1.0,1.0
